类型,书名,出版日期,出版社,现价,原价,折扣,详细说明,图片地址
Go 语言, 现货 Go语言入门经典乔治·奥尔波人民邮电出版社9787115485038 程序语言程序设计普通大众阳光前行图书专营店 正版图书保证质量 七天无理由退货让您购物无忧,2017-04-01,人民邮电出版社,¥38.90,¥59.00,6.6折 ,快速学语法和风格的读物 Go语言入门宝典 零基础Go语言用户的读物 通过基础知识和尝试突出“小时”概念 循序的示例引导您完成常见的Go任务。 问与答、测验和练读者检测知识的掌握情况。 “注意”、“提示”和“警告”指出捷径和解决方案。 每章案例与练助读者轻松完成常见任务，通过实践提高应用技能，巩固所学知识。;,https://img3m3.ddimg.cn/8/13/11305887623-1_b_1.jpg
Go 语言, 正版现货： Go语言从入门到精通 9787115520760 人民邮电出版社 谢琼v 全新正版，提供发票，量大优惠，如有需联系在线客服,2021-02-01,人民邮电出版社,¥46.00,¥80.00,5.75折 ,,https://img3m7.ddimg.cn/83/35/11430011027-1_b_1.jpg
Go 语言, 官网正版 Go语言项目开发上手指南 谢伟 核心知识 应用 图表库 命令行工具 网络爬虫 GraphQL 面向接口编程 陕西尚居苑正版书店 保证质量 七天无理由退货让亲亲购物无忧【开发票请联系在线客服】,2021-06-01,机械工业出版社,¥82.47,¥119.00,6.94折 ,,https://img3m2.ddimg.cn/27/15/11300399082-1_b_1.jpg
Go 语言, 正版现货 Go语言高并发与微服务实战 go语言编程教程书籍 Go语言入门教材书籍 golang教程自学Go语言学习笔记 ,2022-10-16,中国铁道出版社,¥80.00,¥89.00,8.99折 ,,https://img3m9.ddimg.cn/91/32/11299667239-1_b_1.jpg
Go 语言, 官方正版 Go语言从入门到项目实战 视频版 图形/图像处理移动应用人工智能机器学习 Go语言基本开发知识入门书籍 刘瑜 ,,电子工业出版社,¥82.08,¥108.00,7.6折 ,,https://img3m2.ddimg.cn/41/12/11402133872-1_b_1.jpg
Go 语言, 官网正版 Go语言精进之路 从新手到高手的编程思想 方法和技巧 2 白明 并发模型 项目结构 原子操作 包外测试 ,2022-01-01,机械工业出版社,¥84.47,¥119.00,7.1折 ,,https://img3m5.ddimg.cn/55/12/11348866045-1_b_1.jpg
Go 语言, 官网正版 Go语言Hyperledger区块链开发实战 9787115600417 李晓黎 人民邮电出版社 ,2023-01-01,人民邮电出版社,¥112.00,¥142.00,7.89折 ,,https://img3m6.ddimg.cn/60/28/11393642166-1_b_2.jpg
Go 语言, 官网正版 Go语言项目开发上手指南 谢伟 核心知识 应用 图表库 命令行工具 网络爬虫 GraphQL 面向接口编程 【开发票请联系在线客服】,2021-06-01,机械工业出版社,¥82.47,¥119.00,6.94折 ,,https://img3m4.ddimg.cn/6/2/11347760364-1_b_1.jpg
Go 语言, 恒泰图书 Go语言核心编程+Go语言学习笔记 全两册 Go语言实战 Go语言实践编程书 Go语言编程入门教材 golan ,2022-11-14,人民邮电出版社,¥101.00,¥168.00,6.02折 ,,https://img3m5.ddimg.cn/91/7/11336278825-1_b_1.jpg
Go 语言, 正版保证! Go语言核心编程+Go语言学习笔记 全两册 Go语言实战 Go语言实践编程书 Go语言编程入门教材 gola ,2023-04-20,人民邮电出版社,¥128.00,¥252.00,5.08折 ,,https://img3m6.ddimg.cn/36/31/11425609836-1_b_2.jpg
Go 语言, 官方正版 Go语言底层原理剖析 郑建勋 Go语言编译时类型系统语法特性函数调用规范并发编程内存管理与垃圾回收运行状态监控 ,2023-02-15,电子工业出版社,¥78.00,¥157.00,4.97折 ,,https://img3m2.ddimg.cn/82/25/11382839902-1_b_2.jpg
Go 语言, 正版 打开Go语言之门 入门实战与进阶 飞雪无情 程序结构 开发环境 跨平台编译 编辑器 集合类型 接口实现 并发进程线 全新正版，提供发票，量大优惠，如有需联系在线客服,2022-08-01,机械工业出版社,¥61.00,¥89.00,6.86折 ,,https://img3m7.ddimg.cn/73/32/11415459997-1_b_1.jpg
Go 语言, 机器学习：Go语言实现 正版现货,2018-11-01,机械工业出版社,¥44.00,¥59.00,7.46折 ,,https://img3m3.ddimg.cn/75/3/11073572013-1_b_2.jpg
Go 语言, 【文轩好书】Go语言核心编程 Go语言实战 Go语言实践编程书 Go语言编程入门教材 golang教程实战自学基础入门精 ,,电子工业出版社,¥48.00,¥79.00,6.08折 ,,https://img3m7.ddimg.cn/17/0/11346624647-1_b_1.jpg
Go 语言, 430-打开Go语言之门：入门、实战与进阶9787111712459飞雪无情机械工业出版社 正版图书，放心购买。收到货可开电子发票，默认圆通快递，团购电话15726655835,2022-12-01,机械工业出版社,¥55.18,¥89.00,6.2折 ,,https://img3m2.ddimg.cn/42/1/11447994732-1_b_1.jpg
Go 语言, 团购优惠4册Go语言设计与实现+Go语言核心编程+Go编程+Go语言高级编程 golang教程实践开发书籍 Go语言编程 ,,不详,¥386.63,¥415.80,9.3折 ,,https://img3m2.ddimg.cn/33/7/11301874782-1_b_1.jpg
Go 语言, 机器学习 GO语言实现【正版书籍 达额立减】 【正版保证，可开发票，下单速发，优质售后】,2018-10-01,机械工业出版社,¥39.99,¥408.03,0.99折 ,,https://img3m2.ddimg.cn/83/13/11423238932-1_b_1.jpg
Go 语言, 官网正版 Go语言精进之路 从新手到高手的编程思想 方法和技巧 2 白明 并发模型 项目结构 原子操作 包外测试 正品图书 可开发票,2022-01-01,机械工业出版社,¥82.47,¥119.00,6.94折 ,,https://img3m3.ddimg.cn/26/23/11314844963-1_b_1.jpg
Go 语言, 正版速发 Go语言底层原理剖析 郑建勋 Go语言编译时类型系统语法特性函数调用规范并发编程内存管理与垃圾回收运行状态监控 ,2023-03-31,电子工业出版社,¥75.00,¥77.00,9.75折 ,,https://img3m9.ddimg.cn/10/1/11405788129-1_b_2.jpg
Go 语言, 机器学习：Go语言实现【放心购买】 【正版图书 开具发票 满额减 有问题咨询客服】,2018-10-01,机械工业出版社,¥79.14,¥179.00,4.43折 ,,https://img3m0.ddimg.cn/13/35/11191024660-1_b_1.jpg
Go 语言, 认准正版！Go 语言从基础到中台微服务实战开发 ,2023-04-27,人民邮电出版社,¥916.00,¥916.00,10折,,https://img3m6.ddimg.cn/8/11/11432769686-1_b_2.jpg
Go 语言, 正版】 深入学习Go语言 9787111630722 机械工业【可开发票，售后无忧，下单即可】 正版图书，稀少图书，放心购买！,2019-08-01,机械工业出版社,¥34.63,¥44.63,7.76折 ,,https://img3m1.ddimg.cn/62/6/11385309041-1_b_1.jpg
Go 语言, 机器学习：Go语言实现 （美）丹尼尔·怀特纳克（Daniel Whitenack） 数据科学与工程技术丛书机械工业出版社 正品图书 可开发票,,机械工业出版社,¥50.15,¥59.00,8.5折 ,,https://img3m3.ddimg.cn/44/16/11314797263-1_b_1.jpg
Go 语言, 正版保证! Go语言编程+Go语言核心编程 2册 golang教程实战自学基础入门精通实践开发 Go语言编程自学宝典图书 ,2020-05-01,东南大学出版社,¥168.00,¥252.00,6.67折 ,,https://img3m6.ddimg.cn/63/16/11425593726-1_b_2.jpg
Go 语言, 现货正版 Go语言学习笔记 go语言程序设计教程书 go语言编程入门教程书籍 go系统编程语言 Go源码深度剖析 计算机 ,2020-08-23,电子工业出版社,¥52.90,¥53.59,9.88折 ,,https://img3m7.ddimg.cn/78/13/1713634737-1_b_1.jpg
Go 语言, 机器学习-Go语言实现( 货号:711160979) ,2018-10-01,机械工业出版社发行室,¥59.00,¥59.00,10折,,https://img3m0.ddimg.cn/4/9/1360318810-1_b_1.jpg
Go 语言," 机器学习 GO语言实现 (美)丹尼尔·怀特纳克(Daniel Whitenack) 著 谢文江,姜明魁 译 新华书店正版，关注店铺成为会员可享店铺专属优惠，团购客户请咨询在线客服！",2018-10-01,机械工业出版社,¥38.90,¥59.00,6.6折 ,,https://img3m3.ddimg.cn/71/26/1389798503-1_b_1.jpg
Go 语言," 机器学习 GO语言实现 ,(美)丹尼尔·怀特纳克(Daniel Whitenack),机械工业出版社，【正版新书 品质速 新华正版（江苏、广东、成都、湖北、天津）五仓就近发货，80%城市次日达！",2018-10-01,机械工业出版社,¥35.10,¥59.00,5.95折 ,,https://img3m3.ddimg.cn/13/31/11267386033-1_b_2.jpg
Go 语言, 官方旗舰店 Go语言底层原理剖析 Go语言编译时类型系统语法函数调用规范并发编程内存管理与垃圾回收运行状态监控技术书籍 ,2022-08-15,电子工业出版社,¥60.00,¥99.00,6.07折 ,,https://img3m1.ddimg.cn/71/14/11221155071-1_b_1.jpg
Go 语言, 恒泰图书 Go语言编程之旅 一起用Go做项目 命令行应用 HTTP应用 RPC应用 WebSocket 应用 进程内缓存 ,2022-11-13,电子工业出版社,¥69.00,¥108.00,6.39折 ,,https://img3m5.ddimg.cn/43/4/11335673095-1_b_2.jpg
Go 语言, 【正版速发】Go语言学习笔记电子工业出版社9787121291609作者:雨痕 YT ,2016-06-01,电子工业出版社,¥75.65,¥89.00,8.5折 ,,https://img3m4.ddimg.cn/95/6/11455288214-1_b_1.jpg
Go 语言, 官方正版 Go语言核心编程 Go语言实战 Go语言编程入门教材书籍 golang教程实战自学基础入门精通实践开发 go语 正版书店保证质量 七天无理由退货让亲亲购物无忧【开发票请联系在线客服】,,电子工业出版社,¥58.88,¥81.58,7.22折 ,,https://img3m4.ddimg.cn/60/31/11308108344-1_b_1.jpg
Go 语言, 官方正版 Go语言核心编程 Go语言实战 Go语言编程入门教材书籍 golang教程实战自学基础入门精通实践开发 go语 ,,电子工业出版社,¥60.04,¥79.00,7.6折 ,,https://img3m2.ddimg.cn/39/12/11402119812-1_b_1.jpg
Go 语言, 官方正版 Go语言极简一本通 零基础入门到项目实战 零基础入门到项目实战 程序设计 基础知识 Go语言基本程序结构Go语 部分书籍卖价高于定价，介者慎拍,,电子工业出版社,¥80.97,¥99.00,8.18折 ,,https://img3m1.ddimg.cn/48/18/690690081-1_b_1.jpg
Go 语言, 正版现货 Go语言并发之道 go语言编程教程书籍 go语言并发编程指南 Go语言入门教材书籍 golang教程实战自学基 ,,中国电力出版社,¥53.88,¥58.00,9.29折 ,,https://img3m8.ddimg.cn/9/16/11406877128-1_b_1.jpg
Go 语言, 机器学习：Go语言实现 （美）丹尼尔·怀特纳克（Daniel Whitenack） 数据科学与工程技术丛书机械工业出版社 【开发票请联系在线客服】,,机械工业出版社,¥50.15,¥59.00,8.5折 ,,https://img3m4.ddimg.cn/34/11/11347846324-1_b_1.jpg
Go 语言, 出版社直供Go 语言从基础到中台微服务实战开发 快速掌握Go 语言基础与高并发技能 通过API 网关 Docker+K8 温馨提示: 正版保障 贴心售后 收藏商品 优先发货 部分书籍卖价高于定价 介者慎拍. 部分赠品赠完为止。,,中国水利水电出版社,¥49.54,¥79.00,6.28折 ,,https://img3m1.ddimg.cn/94/9/11391040381-1_b_1.jpg
Go 语言, 官方正版 Go语言编程之旅 一起用Go做项目 命令行应用 HTTP应用 RPC应用 WebSocket 应用 进程内缓存 正品保证 七天无理由退货让亲亲购物无忧【开发票请联系在线客服】,,电子工业出版社,¥61.54,¥108.00,5.7折 ,,https://img3m9.ddimg.cn/73/18/11327946769-1_b_1.jpg
Go 语言, 正版现货 Go语言实战 go语言编程教程书籍 go语言并发编程指南 go语言程序设计 Go语言入门教材书籍 Go语言学习 ,,人民邮电出版社,¥78.43,¥88.14,8.9折 ,,https://img3m2.ddimg.cn/3/12/11410364892-1_b_1.jpg
Go 语言, 官方正版 Go语言编程之旅 一起用Go做项目 命令行应用 HTTP应用 RPC应用 WebSocket 应用 进程内缓存 ,,电子工业出版社,¥60.86,¥114.19,5.33折 ,,https://img3m5.ddimg.cn/40/3/11349384295-1_b_1.jpg
Go 语言, 官网正版 Go语言精进之路 从新手到高手的编程思想 方法和技巧1 白明 演进历程 设计哲学 编程思维 项目结构 陕西尚居苑正版书店 保证质量 七天无理由退货让亲亲购物无忧【开发票请联系在线客服】,2022-01-01,机械工业出版社,¥68.61,¥99.00,6.94折 ,,https://img3m2.ddimg.cn/58/0/11300557612-1_b_1.jpg
Go 语言, 正版书籍 Go语言设计模式（双色版） 廖显东电子工业出版社9787121450068 ,,电子工业出版社,¥140.64,¥157.52,8.93折 ,,https://img3m6.ddimg.cn/24/15/11395608666-1_b_1.jpg
Go 语言, 正版 精通GO语言 影印版 英文版 Mihalis Tsoukalos 著 Mastering Go 东南大学出版社 程 ,,南京东南大学出版社,¥128.70,¥128.70,10折,,https://img3m7.ddimg.cn/11/24/11281915667-1_b_1.jpg
Go 语言, 套装2册 Go语言Hyperledger区块链开发实战+Solidity智能合约开发技术与实战 李晓黎 区块链开发框架架 ,2023-01-01,人民邮电出版社,¥140.20,¥175.00,8.02折 ,,https://img3m4.ddimg.cn/91/18/11454062194-1_b_2.jpg
Go 语言, 正版现货 Go语言从入门到精通/区块链人才培养系列丛书9787115520760 人民邮电出版社北京永贤图书专营店 正版图书保证质量 七天无理由退货让您购物无忧,2020-10-01,人民邮电出版社,¥79.80,¥79.80,10折,1. 实例丰富，书中配有数百个Go语言开发案例，上手容易。 2. 实用技术大全罗Go语言开发方方面面，从入门阶实战。 3. 配套资源丰富，配有多媒体课件、源代码、等资源。,https://img3m0.ddimg.cn/24/0/11303637270-1_b_1.jpg
Go 语言, 正版现货 Go语言定制指南9787115584410 人民邮电出版社北京永贤图书专营店 正版图书保证质量 七天无理由退货让您购物无忧,2021-08-01,人民邮电出版社,¥79.90,¥79.90,10折,1.深入浅出，接触核心 理解Go语言语法树的工作原理，提升编程技艺，学器的原理与实现，编写更效率的代码；通过理解简单的“凹语言”，深刻理解Go语言特，获得自制一门编程语言的启发。 2.内容针对与专业强 本书面向已经熟练掌握 Go 语言并行项目开发的程序员，也适合想深入了解 Go 语言底层运行机制的程序员阅读，同时可作为对编程语言/编译器有兴趣并行实际项目实践的程序员的参考书。,https://img3m0.ddimg.cn/33/26/11311642320-1_b_1.jpg
Go 语言, 正版现货 Go语言高并发与微服务实战 go语言编程教程书籍 Go语言入门教材书籍 golang教程自学Go语言学习笔记 ,,中国铁道出版社,¥86.38,¥89.00,9.71折 ,,https://img3m8.ddimg.cn/0/20/11406866328-1_b_1.jpg
Go 语言, 正版现货 Go语言极简一本通(零基础入门到项目实战)9787121407482 电子工业出版社北京永贤图书专营店 正版图书保证质量 七天无理由退货让您购物无忧,2020-08-01,电子工业出版社,¥95.00,¥99.00,9.6折 ,"""Go语言具有天生支持高并发、语法简洁等特点，因此在云计算、微服务、大数据、区块链和物联网等领域发展得如火如荼。 系统设计：从基础知识、底层原理到有趣的案例，帮助读者理解晦涩的概念，让枯燥的编程变得有趣。 案例实操：本书设计了很多的代码示例，从读者的视角，演示了一些容易出bug的场景，以免读者“掉到坑里”。此外，本书还引入了很多生活化的场景，比如用美食、做饭、抢位置等例子比喻协程和通道的高并发原理，让学枯燥。""",https://img3m0.ddimg.cn/12/0/11403479550-1_b_1.jpg
Go 语言, 官网正版 Go语言项目开发上手指南 谢伟 核心知识 应用 图表库 命令行工具 网络爬虫 GraphQL 面向接口编程 机 出版社库房直发正版质量保证，支持团购，提供正规电子发票,2021-06-01,机械工业出版社,¥83.30,¥119.00,7折 ,,https://img3m8.ddimg.cn/60/4/11177847708-1_b_1.jpg
Go 语言, 正版速发 用Go语言自制编译器 索斯藤·鲍尔 人民邮电出版社 9787115591104建工图书专营店 正版图书保证质量 七天无理由退货让您购物无忧,2022-06-01,人民邮电出版社,¥74.80,¥99.80,7.5折 ,- 放下大部头，换一种方式入门编译原理 - 体验一步步实现类C语言的乐趣 - 原版在豆瓣评分9.4 - 被读者誉为现代版“龙书”,https://img3m2.ddimg.cn/45/18/11447790102-1_b_1.jpg
Go 语言, 官网正版 Go语言学习指南 惯例模式与编程实践 乔恩 博德纳 构建Web服务 代码 陷阱 设计模式 垃圾 指针 内存布局 出版社库房直发正版质量保证，支持团购，提供正规电子发票,2022-04-01,机械工业出版社,¥83.30,¥119.00,7折 ,,https://img3m8.ddimg.cn/58/5/11177984128-1_b_1.jpg
